kernel_name,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,perf,util-LUT,util-FF,util-DSP,util-BRAM
gemm-blocked,16.0,1.0,50.0,100.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6903788,-0.1916511,-0.7773171,-0.25840157,-0.29056555,0.68844926,-0.8021343,0.063160636,-0.57519233,-0.3888858,0.73174953,-0.41983745,-0.69740224,-0.54492956,-0.8623772,-0.6795532,0.7828645,-0.5495774,-0.55461955,1.9312013,-0.37891707,-0.78954744,-0.7698384,-0.17778608,-0.59438324,-0.1431918,0.08953676,-0.07565946,-0.38026807,0.5221681,-0.4699268,-0.6940013,-0.20065352,-0.28370705,-0.39856726,0.26005447,0.97478646,-0.6890936,-0.18392809,-0.6120197,-0.2890734,-0.40632012,-0.5317172,0.57352906,-0.843464,-0.25270218,-0.122935966,-0.20285688,-0.080070145,-0.46425587,-0.32079354,0.67234516,0.21511526,-0.44342753,-0.7206555,0.104397036,1.1284128,-0.7732846,0.043534957,-0.8256502,-0.115812555,-0.058408298,-0.7668082,-0.29290804,-0.07136057,2.2816978,-0.20729327,-0.19043277,1.9598569,0.60047084,0.71885276,1.38844,-0.027680047,-0.1788991,-0.065395445,-0.20186658,2.5756931,-0.18625784,-0.20788412,1.7894353,2.5222178,0.5822397,-0.19907378,1.658319,-0.17112346,-0.20422427,-0.20809619,1.0320373,1.2427303,-0.18188839,1.0859412,0.8618427,1.8172241,0.448265,2.783202,4.012203,1.4414676,-0.16176276,1.0634606,-0.15802002,1.458193,-0.20269343,1.7168078,-0.20120637,0.41259694,-0.17226583,5.035729,-0.1298491,0.37068215,-0.16286704,-0.19484515,2.5619247,0.20421992,1.5735481,3.0080004,1.3122195,-0.15246034,-0.18152589,2.0728943,-0.18582645,3.1308925,0.049086206,2.2184477,1.6225286,3.5386803,3.5284965,-0.20365542,2.1482306,,11.63,0.75,0.44,1.64,0.02
gemm-blocked,16.0,1.0,50.0,1.0,100.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24078433,0.034339823,-0.79755545,-0.3140248,-0.5550045,3.740611,2.5619671,-0.21728726,-0.61444217,-0.2146734,2.4547794,-0.47530824,-0.79631156,-0.5162071,-0.8175856,-0.6582379,0.17441222,3.3498898,-0.5572278,1.3945715,-0.117944434,3.4522896,-0.5540748,1.8961347,-0.5909628,-0.36487788,-0.044513136,-0.20393027,1.2161099,0.34308198,-0.3915943,2.55227,-0.2868413,2.4545286,-0.25912327,0.14809605,0.3474582,2.483338,-0.48404136,-0.4046081,-0.25549662,-0.70258874,0.12676325,0.16537276,-0.6293662,-0.66659594,-0.1990337,-0.27026543,0.23942748,-0.46802905,-0.06967127,5.0295825,0.2689389,-0.40801454,1.365892,0.064912625,1.1026764,-0.7217019,0.0085713025,-0.80537754,-0.16817327,0.22138692,-0.7014125,-0.5705617,0.3879401,0.41753075,-0.21585554,-0.20056213,1.5057054,2.8290327,2.343289,0.12614128,-0.16743438,0.34828913,2.5530279,-0.21012329,-0.21120146,-0.15542595,-0.2165538,1.6532499,1.8718323,2.3309932,-0.20841193,0.74908006,-0.08459042,4.3903823,1.2263639,2.645412,1.5369399,-0.2044115,0.14792092,-0.17367789,0.8505775,-0.12390951,0.4201519,5.6118627,0.6285294,1.584731,0.9931368,-0.16361919,1.016122,2.491873,-0.1881309,-0.2065087,0.2155929,-0.22104578,3.5030844,-0.14902845,2.2868783,-0.13268784,-0.20076121,0.28288054,0.35399768,0.6524795,2.507897,5.4681396,-0.15969402,-0.12728167,4.090122,-0.19144066,2.682294,0.7389028,1.0027769,1.6111629,2.3047218,1.6302766,-0.21174474,0.5983205,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,1.0,1.0,1.0,50.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13238801,-0.18035688,-0.77589476,-0.24010698,0.1379501,0.20395494,-0.80235094,-0.3023611,-0.5759167,-0.3871381,0.59064364,-0.4147859,-0.69660395,-0.5408517,-0.85913676,-0.6826106,0.27661937,-0.35877863,-0.5511119,1.6783594,-0.3718966,-0.78751916,0.22736013,-0.29616153,-0.49781853,-0.2975176,0.08888098,-0.13115887,-0.3703987,-0.00068712863,-0.4674327,-0.67121106,-0.20771147,0.15989889,-0.38742617,0.26668617,0.004024554,-0.16568306,-0.3673636,-0.61274344,-0.10718193,-0.9001697,-0.40271392,-0.01135482,-0.8397461,-0.62456656,-0.105821066,-0.29456377,0.7032775,0.14603327,-0.31290165,0.6833494,0.23884816,-0.38849175,0.11023073,0.14594012,1.110872,-0.78722215,0.24026956,-0.5148743,0.3949745,-0.059087746,-0.7632335,-0.5424192,1.0851233,-0.123345815,-0.15105425,-0.13083401,2.6725276,-0.08155965,-0.15234037,-0.13715374,-0.14102146,-0.137394,0.40903112,-0.14366381,2.8554242,-0.1276005,-0.15050903,-0.14546572,1.601388,0.23204088,-0.14138597,0.33679843,-0.1108118,-0.14678742,1.3457483,1.2383223,0.0076388344,-0.1366625,1.060798,-0.11587085,-0.12700912,-0.079014316,-0.13428722,0.21783976,0.77100444,0.56621367,1.2237442,-0.093984514,0.8518988,0.63250107,1.6803243,-0.14284869,0.17127174,-0.15848254,2.6664245,-0.12272778,0.47074232,-0.13752204,-0.13218857,-0.12662634,1.0466126,1.906674,-0.12268846,1.5031612,-0.07925632,0.39995322,1.1126927,-0.107612744,-0.07545402,-0.13974929,2.207362,0.31699765,2.3448277,1.8393389,-0.14580739,-0.14427778,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,1.0,50.0,50.0,50.0,50.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7113323,-0.25605375,-0.79271394,-0.31027135,-0.404365,2.4740374,0.1374534,0.0974136,-0.6042491,-0.246658,1.7280992,-0.4653794,-0.7924585,-0.57674545,-0.8735937,-0.70481604,1.023118,0.64076245,-0.60732687,1.7522638,-0.15875468,1.6329055,-0.66985905,0.4199881,-0.6285688,-0.20382819,-0.014053944,-0.1422845,-0.42621666,1.9230533,-0.4971434,0.32561225,-0.27941224,0.80145437,-0.47537088,0.17612623,1.1126764,0.70747167,-0.2865448,-0.64488053,0.41111374,-0.36694792,-0.27370158,0.64224285,-0.38744947,-0.02235431,0.54672253,-0.2362365,0.4891677,-0.400369,-0.3476922,2.7876399,0.13733235,-0.4055557,0.64930195,0.031756796,0.9488672,-0.7789932,-0.06415741,-0.8401264,-0.2200263,-0.17403527,-0.64948165,-0.28164914,0.30730423,-0.14325266,-0.16602553,-0.1555344,1.0075473,1.5690181,0.48440778,1.0293043,0.49921823,-0.1224885,1.1965524,-0.16034332,-0.16249296,-0.13077864,-0.16786684,-0.017019842,1.2912056,1.471138,-0.15952884,1.3750373,-0.095886625,2.9072692,0.70863265,1.7005016,0.2326841,-0.14025545,0.36551479,-0.13018851,-0.13680781,1.2441573,0.24803832,2.3801212,-0.09564274,0.72456324,-0.050827686,-0.109240256,0.29570702,0.8678817,0.11341262,-0.16125926,1.9310983,-0.12957224,1.8209873,-0.085284956,2.3068633,0.07551919,1.1250085,-0.1191943,1.577085,1.4157404,0.056155,3.1095295,-0.111854844,0.32318932,2.2610765,-0.14238928,0.8668684,0.10266181,1.1168314,0.6948395,0.50050753,-0.13756196,-0.16262671,-0.043304905,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,1.0,1.0,100.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6777721,-0.070406236,-0.76877904,-0.22999698,-0.48765063,0.22572868,-0.79444015,-0.29225996,-0.5694055,-0.36570552,0.28199878,-0.39627078,-0.76492715,-0.5462197,-0.8569493,-0.67534095,0.48088595,-0.5875854,-0.54461616,1.461195,-0.12517577,-0.78401995,-0.7612354,-0.6198461,-0.5792553,-0.28356302,0.091873795,0.062019914,-0.3547685,0.31122828,-0.4469213,-0.89127016,-0.20782587,-0.25532097,-0.4107574,0.30804437,0.00832186,-0.67807454,-0.41153464,-0.6012535,-0.3006401,-0.881954,-0.6168312,0.21469438,-0.85429287,-0.61726224,-0.08530308,-0.28121424,-0.058300227,-0.52695984,-0.2948871,0.7020623,0.39296868,-0.7557752,-0.70999056,0.15029895,1.6581502,-0.6207711,0.059903286,-0.82964844,-0.059363518,-0.10292343,-0.7579941,-0.53517073,0.023150964,2.7437408,-0.1335642,-0.11421452,-0.07726851,0.39299598,0.9363931,0.8322439,-0.117737524,-0.11819992,-0.05983485,-0.12602352,-0.12145551,-0.1100937,-0.13477896,2.0358922,-0.05857862,-0.08815098,-0.12560387,1.161059,-0.08214319,-0.12573886,-0.13517766,-0.121730424,1.5423706,-0.12321759,-0.053140085,1.0978464,2.1960626,-0.06990829,3.3242974,4.029103,0.8471404,-0.07935351,-0.10299449,-0.07422544,0.8331586,-0.13453886,-0.09301985,-0.12677161,-0.11182189,-0.14269683,2.5726476,-0.10600677,-0.13544609,-0.12047533,-0.116340406,3.0556762,0.056128383,-0.10603988,3.583176,-0.052219782,-0.06941651,-0.1347819,2.5010192,-0.10642225,3.5922394,-0.12151034,-0.07638555,1.983783,2.275956,2.0984576,-0.13004914,2.4582715,,11.63,0.75,0.44,1.64,0.02
gemm-blocked,16.0,1.0,1.0,100.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6708722,-0.14746468,-0.7669602,-0.21172535,-0.47370622,0.2506516,-0.7932282,-0.2724373,-0.55911916,-0.36326274,0.320175,-0.3926282,-0.7645997,-0.54214114,-0.8528705,-0.66739464,0.2829218,-0.58384544,-0.5560591,1.5154384,-0.36563015,-0.7812828,-0.75693744,-0.61925405,-0.57626396,-0.26930845,0.10061848,-0.09610405,-0.34117934,0.032556627,-0.43976757,-0.8880507,-0.19699186,-0.25336626,-0.39917463,0.31164217,-0.12824808,-0.6733969,-0.3951438,-0.596209,-0.28214,-0.8930042,-0.6121902,0.012738437,-0.849994,-0.61012703,-0.06936497,-0.2615939,-0.029763605,-0.5182731,-0.28013965,0.71064407,0.28389952,-0.74427974,-0.70682484,0.1925436,1.154784,-0.7794891,-0.04927559,-0.8273965,-0.12679422,-0.07223412,-0.7534126,-0.5239328,-0.022017628,2.4705415,-0.16752559,-0.14167453,1.7853184,0.32442948,0.81198245,0.7239058,-0.15755495,-0.15323986,-0.08812911,-0.13446921,1.51662,-0.14533426,-0.16750638,1.8224393,1.3475894,-0.1224886,-0.15946783,1.0343709,-0.116560064,-0.16361442,-0.16898513,0.7958444,1.3669009,-0.15344411,0.46224585,0.9617306,1.9708649,0.19877118,2.9990547,3.6435454,1.2111428,-0.11471932,0.3289296,-0.109462224,1.0207778,-0.16769637,0.80967754,-0.15945905,-0.15189533,-0.17543812,3.446685,-0.14084238,0.6329393,-0.15437986,-0.14639705,2.7611458,0.0149269905,0.3244222,3.2412372,2.388982,-0.09706518,-0.1683024,2.2452483,-0.12403196,3.242122,-0.1569154,1.2404432,1.7688642,2.540741,2.6981578,-0.16297463,2.2083867,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,1.0,50.0,50.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10157508,0.41301414,-0.7794492,-0.30698323,-0.46606195,0.19238237,-0.8161385,-0.2549445,-0.5524648,0.15312754,0.41192716,0.9352687,-0.71961087,-0.591549,-0.87191546,-0.7108021,0.9802844,-0.57790726,-0.04872657,1.2365533,-0.31584325,-0.69187367,-0.74229956,-0.32885835,-0.622198,-0.35527065,0.76499116,0.025286801,-0.4225422,1.5654237,-0.5070853,-0.48355916,-0.28459108,0.10412711,0.3310549,1.0109451,0.48097444,-0.71023864,-0.3018358,-0.64293134,-0.3078077,-0.7692531,0.13876517,0.72569674,-0.3846879,-0.6541099,-0.105346106,-0.35756454,0.29967114,-0.22187206,1.2423073,1.0953809,1.1485496,-0.7549889,0.29565233,0.037071105,2.340496,0.6744005,-0.08082509,-0.8278129,-0.12599301,-0.1901338,0.1564725,-0.57558936,0.09700159,0.13494134,0.00432869,-0.114935234,0.76798785,0.23587462,-0.12385579,-0.08912865,0.73290426,0.48057684,-0.027851507,0.030266253,0.32340357,-0.10443069,-0.12822863,-0.12502539,0.96044505,0.48780158,0.057752956,0.25646916,0.007378899,0.8509749,0.47714847,0.19943322,-0.08688058,-0.11700459,2.0570955,-0.081479445,-0.10695143,0.36839324,-0.10913651,0.79138285,-0.06433505,-0.013448471,1.6533185,0.023186287,0.06736519,-0.12799558,0.35694438,-0.104396224,0.6293595,-0.11942403,1.934258,0.39427707,0.6425866,-0.08982111,1.1430107,-0.10987406,0.25820625,1.6038692,0.54050815,0.8772607,0.33340058,-0.12739438,0.08166834,-0.100669175,1.126694,0.05364689,0.47057363,0.12594698,0.44359094,0.007462033,-0.024577083,-0.03917611,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,16.0,1.0,50.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6892328,-0.19527797,-0.776529,-0.25745937,-0.34522495,0.6951207,-0.80176973,0.064648725,-0.5735433,-0.3872462,0.73428714,-0.41775194,-0.7733225,-0.56223845,-0.8620521,-0.6791705,0.74432445,-0.5482936,-0.5758317,1.9237976,-0.39333022,-0.79184026,-0.7697419,-0.20131287,-0.5942691,-0.14190286,0.06488347,-0.07465615,-0.3771138,0.52559835,-0.46664855,-0.69494545,-0.22002095,-0.28186974,-0.43175527,0.26078153,0.94736344,-0.68923956,-0.23195636,-0.6123614,-0.28579655,-0.40679,-0.59413636,0.5647548,-0.8592551,-0.25263792,-0.11792245,-0.2004663,-0.075635485,-0.4900245,-0.31995156,0.641569,0.21560843,-0.44395974,-0.7202872,0.10927075,1.092004,-0.77277124,-0.0026164213,-0.8353575,-0.15640569,-0.10783637,-0.7666265,-0.29161355,-0.024807423,2.438828,-0.16725476,-0.14975603,0.2639542,0.68190444,0.80193716,1.5043752,0.02150729,-0.13645698,-0.016374359,-0.15959826,-0.16099155,-0.14599945,-0.16838403,1.9229097,1.0782108,0.6597517,-0.16004905,1.7907672,-0.12871028,-0.16430931,-0.16859244,0.2549611,1.3504198,-0.140677,0.06925866,0.9524468,1.9537193,0.5246992,2.964902,4.217832,0.71626097,-0.11806406,-0.13958839,-0.113536455,0.81299406,-0.16304006,0.11270474,-0.16085935,0.4839789,-0.13119008,2.8467257,-0.08630594,-0.1710042,-0.12074109,-0.15160468,2.7330644,0.26629823,0.68085885,3.1994295,-0.09625025,-0.1097278,-0.14077644,2.219932,-0.14267671,3.3297312,0.10072641,0.549633,1.7476642,2.1164958,1.8536625,-0.16409957,2.2995694,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,8.0,50.0,50.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6674458,-0.16906305,-0.77681565,-0.25842237,-0.3463578,0.6928448,-0.7871211,0.085649,-0.57409126,-0.3879049,0.74726194,-0.41874254,-0.7737914,-0.5628009,-0.8629377,-0.6369607,0.7423431,-0.53103626,-0.5765307,1.961738,-0.3940834,-0.7930361,-0.77003574,-0.20212215,-0.5695986,-0.14386562,0.063617304,-0.05786943,-0.3342067,0.5404948,-0.3940166,-0.6268747,-0.16640015,-0.28247362,-0.4324676,0.25916186,0.9444958,-0.6896384,-0.23281036,-0.61325693,-0.287533,-0.40779105,-0.56013614,0.5627444,-0.8590339,-0.2536555,-0.119053654,-0.1598399,-0.06343539,-0.4905179,-0.29196882,0.6392499,0.21422805,-0.44420177,-0.64410645,0.10805888,1.1160653,-0.7690398,-0.00042136025,-0.80689937,-0.16108619,-0.11230225,-0.7664834,-0.29171455,0.6126008,0.9567829,-0.13770829,-0.12594315,0.30685824,0.31275564,0.41352153,1.4371977,0.05773256,-0.10567737,0.520228,-0.13048708,-0.13218525,-0.115701005,-0.13887598,1.5226717,1.1512042,1.2882063,-0.1298679,2.2279003,-0.09801997,-0.13458794,-0.13904059,0.29933894,0.7992348,-0.10392284,0.10714691,0.5597511,1.4656829,1.1163124,2.4959195,2.9837139,1.7760967,-0.08677475,-0.10882117,-0.08208937,-0.020551788,-0.13334553,0.15169814,-0.12919635,0.5365682,-0.09822283,1.7559905,-0.05389527,-0.14130199,-0.089659095,-0.12150189,1.4387113,0.59828347,0.74026644,1.0163788,-0.06564914,-0.07722289,-0.108284906,2.554024,-0.112094305,1.2062654,0.22819857,0.72302556,0.92023754,0.001263153,-0.10719881,-0.1285236,0.14623204,,11.63,0.38,0.22,0.82,0.02
gemm-blocked,8.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.648549,-0.12066142,-0.7672794,-0.21281345,-0.4719777,0.24883932,-0.77821314,-0.25047335,-0.55972254,-0.3640512,0.33389178,-0.392716,-0.7640176,-0.5427676,-0.8537993,-0.62409997,0.2827437,-0.5661068,-0.5568246,1.5547962,-0.36596525,-0.78253603,-0.75726837,-0.6191286,-0.5509859,-0.2711913,0.09927581,-0.07888966,-0.29721728,0.05099475,-0.3652772,-0.81793064,-0.14167435,-0.2535005,-0.400144,0.30984777,-0.12991826,-0.67384374,-0.39494014,-0.5971693,-0.2839628,-0.89339614,-0.5772782,0.011352761,-0.8500619,-0.6106018,-0.0706383,-0.21984865,-0.017402576,-0.5183012,-0.25150466,0.7098731,0.28232905,-0.74414456,-0.6286607,0.19113068,1.1792918,-0.7756607,-0.046152316,-0.7982044,-0.13185503,-0.077189155,-0.75329584,-0.5237535,0.69232756,1.057667,-0.100632645,-0.07940702,-0.035632443,-0.021406958,0.48050383,0.6979438,-0.089861915,-0.08503864,0.5141622,-0.09072284,-0.093798555,-0.07666053,-0.10061029,1.5177492,-0.006927296,0.54880255,-0.091527745,1.554515,-0.057306632,-0.096333034,-0.10215375,-0.08687796,0.88782024,-0.07882064,-0.03841544,0.6321395,1.5843396,0.5482012,2.6774032,2.519872,1.9241407,-0.04214209,-0.068065524,-0.037909698,-0.086093605,-0.1008277,-0.05659653,-0.08992524,-0.08374813,-0.106918275,1.2630324,-0.07180821,-0.107169464,-0.08631582,-0.07780904,1.5585638,0.39918625,-0.077443585,1.1225005,-0.00968636,-0.023544276,-0.09935388,2.7378783,-0.053473227,1.1814357,0.0041071894,0.088114984,1.0158746,-0.07215557,-0.058109898,-0.08947508,0.07168117,,11.63,0.38,0.22,0.82,0.02
gemm-blocked,1.0,1.0,50.0,50.0,100.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19829641,-0.1889494,-0.7654677,-0.3367322,-0.406353,4.036921,2.433166,0.02384454,-0.58329004,-0.33715832,2.6704419,-0.49263158,-0.80305606,-0.542638,-0.8801014,-0.6986319,0.7269936,3.260553,-0.6275269,1.8119717,-0.06740653,2.9613948,-0.6111574,2.1546905,-0.6249527,-0.23852462,-0.014638217,-0.16668163,1.1447561,0.82328194,-0.40678746,2.6538935,-0.30235708,2.384464,-0.44542712,0.11008806,1.0961057,2.4623406,-0.3236674,-0.6631636,-0.33562165,-0.33026934,0.13313141,0.49927992,-0.57890123,-0.34490052,-0.189873,-0.21134607,0.17585364,-0.36320853,-0.26860282,4.8443184,0.22923905,-0.3385919,1.285133,-0.020746484,0.8992508,-0.5996606,-0.06757367,-0.8252724,-0.22358795,0.19927305,-0.6489475,-0.37630576,0.766877,-0.1402806,-0.18367699,-0.16866274,0.8554739,2.5224712,1.9107698,1.2189327,0.6810367,-0.12796348,1.8052554,-0.177255,-0.17918037,-0.12434889,-0.18528564,0.16496015,1.0395132,3.2327573,-0.1771488,1.323245,-0.057633255,2.9766302,0.8741763,2.3031116,0.2954158,-0.15560204,1.0583162,-0.13753939,0.9152449,0.5101337,0.2635538,3.7403004,0.13827908,1.8883612,0.1759465,-0.13223206,0.010371874,1.8245866,0.089452,-0.1788375,1.1450802,-0.1482435,2.1041846,0.18734398,1.2117221,-0.13907966,0.54025143,-0.11106561,1.2152938,1.2556728,0.098048225,3.2110422,-0.13053872,0.3450938,2.5593867,-0.16040765,0.71922535,0.07883428,0.81485206,0.46201777,0.19751143,0.113164365,-0.18073389,-0.06371051,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,64.0,50.0,1.0,50.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08419646,0.3403856,-0.77603644,-0.26671097,-0.51077044,0.15695493,-0.8093931,-0.32649454,-0.5645292,0.1890118,0.48160014,0.992677,-0.71025056,-0.5746712,-0.8639557,-0.69371,0.4191907,-0.6137605,-0.018269926,1.3323143,-0.29384932,-0.6802491,-0.7546518,-0.6453084,-0.60637945,-0.32218698,0.7613274,-0.15982026,-0.39274928,1.0184476,-0.48634282,-0.6244062,-0.25563857,0.13941416,0.37962264,1.0759448,-0.1817291,-0.69564766,-0.3035983,-0.62688816,-0.3351697,-0.77833486,0.0751577,0.06994264,-0.3808257,-0.63605624,-0.06474217,-0.31931627,0.3421968,-0.2583533,1.3020787,1.1633896,1.2378021,-0.7641667,0.33439243,0.10791337,1.8686222,0.70839435,-0.11752315,-0.84313315,-0.17990997,-0.1331532,0.19269879,-0.56202155,-0.026030326,0.17245933,0.040978152,-0.07245796,-0.018319178,-0.021771172,-0.095425956,-0.079132676,0.3837911,0.529949,0.017830312,0.06812494,0.40066618,-0.070011295,-0.093310416,-0.08789822,0.032759894,-0.072937205,0.09820507,0.028797783,-0.032168433,0.9124671,0.2348942,-0.08101622,-0.052050155,-0.07879282,1.4626085,-0.054417253,-0.06884809,0.096309006,-0.07611289,0.06706969,-0.033127952,0.025705704,1.7441452,0.0626606,0.06963782,-0.09342428,-0.0083784,-0.06874393,-0.06819791,-0.08531795,0.9150145,-0.05864299,0.50174546,-0.054237135,1.2145983,-0.06799121,0.059966438,0.90502435,0.39427385,0.9418459,0.39363185,-0.09419499,0.121416435,-0.04889132,0.16376942,0.085780054,-0.015025662,-0.096777536,0.16476259,0.06531899,0.013611114,-0.088420175,,11.63,0.00,0.00,0.00,0.00
gemm-blocked,32.0,1.0,50.0,1.0,50.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5305536,0.017898545,-0.7888413,-0.29549983,-0.5465709,2.059789,0.1618823,-0.114471965,-0.49789906,-0.2496234,1.4488683,-0.4537471,-0.7654161,-0.5675904,-0.8708818,-0.64187884,0.4608514,0.6244764,-0.41576305,1.2906661,-0.2938284,2.2306986,-0.54367065,0.09472073,-0.49122998,-0.34547985,0.0627134,-0.18940523,-0.41456372,1.5704753,-0.4871556,0.40577412,-0.2791306,0.9097882,-0.029661914,0.20131822,0.07269099,0.6948886,-0.4624836,-0.59342027,0.4015609,-0.6422993,0.017605294,0.2620086,-0.36576486,-0.34900296,0.6631809,-0.32120007,0.66936105,-0.390547,0.14039573,2.935932,0.43291435,-0.53548265,0.93135035,0.053865798,1.4748077,-0.65928155,-0.14014807,-0.73084486,-0.07675409,-0.11455678,-0.6481377,-0.5397722,-0.15788986,0.55865246,-0.1887065,-0.1779253,1.1552331,1.9001619,0.48428875,0.49939102,0.7165514,0.2743737,0.8786055,-0.18303134,-0.00810565,-0.15256253,-0.19056213,0.31562713,1.4937276,0.6821795,-0.15741831,0.2321136,-0.11351814,3.8927152,0.64788556,1.6122968,0.8454691,-0.17995699,0.7196726,-0.15679972,-0.17012976,0.6755809,-0.14487243,2.7487698,-0.14098486,0.6724418,1.5390314,-0.13049132,0.5547393,1.470294,-0.16003701,-0.1823768,0.77579165,-0.16192795,2.6421008,0.21175434,2.678328,0.122349784,1.0014753,-0.15250303,1.0649894,1.527238,1.4660423,4.454834,0.049129445,-0.17169358,1.4126652,-0.16447766,2.2653708,-0.15931384,1.0779358,0.6601562,1.5806047,1.7041092,-0.16959031,0.1766898,,11.63,0.00,0.00,0.00,0.00
